Name	Alpha	Mobility
mp-2472	2.360805647793696	31.43579373442477
mp-22903	3.0194662647183086	162.96600169755897
mp-463	4.565788172157438	15.002988825998557
mp-22922	1.2630381673709088	409.3268304449077
mp-22916	2.4085491045646545	120.50956142164378
mp-2176	0.13966340016454734	12039.08775297356
mp-1784	4.291864918047057	30.453128356391552
mp-1138	4.603922838581601	4.377277805278292
mp-406	0.1093503928220397	30224.74461899808
mp-1672	1.2577537476075948	119.2584076854712
mp-1550	0.21035426718214556	805.8143410344343
mp-1479	0.009523042243405512	10682.252473397637
mp-1315	1.106009100226018	154.55442801381636
mp-1000	1.4153126269437202	297.5040009260213
mp-682	4.179045004203044	13.299548265302402
mp-1500	1.830337264925997	99.6550685209603
mp-1415	1.1612528058296254	184.81363701218683
mp-1265	1.5731297232806802	57.3284557249285
mp-1190	0.21739386928238688	5713.747461775592
mp-422	0.3752785181858715	284.4602781859721
mp-252	0.14590581990442297	994.7213657005447
mp-2490	0.1368431026378826	1523.0717265363207
mp-1958	1.1783371731409467	323.08485080505477
mp-1541	0.2849445732638649	463.8714077641669
mp-1367	0.16394572571535565	1982.9755827103613
mp-1253	1.781063690651512	161.83560471074054
mp-571222	3.9287169528433354	86.43011382182054
mp-23251	3.090461769835305	86.47234582332378
mp-22867	3.5824949229311147	88.44048418546438
mp-2172	0.16639544468125836	1307.5359104004197
mp-20351	0.035590677395067154	57114.40498220188
mp-2758	1.4779153474298183	180.82023233272517
mp-866291	0.7027091975518824	1512.2395565591978
mp-30373	0.8973428658743395	1171.265032019118
mp-2691	0.07608449022925752	41761.58400629561
mp-22898	2.5034795618026395	165.31596161503427
mp-11718	4.492992547288679	21.1690176056986
mp-614603	3.4425252105661053	147.624358037867
mp-573697	3.977764753199667	53.8288478823266
mp-2667	1.0730320179125004	1237.39367787478
mp-2624	0.08483263066920961	2734.8744791687905
mp-23268	1.9306296305475763	234.24051973260217
mp-22905	2.6869345047138773	34.52978325526071
mp-1342	2.610013159261952	33.42193655350735
mp-1087	1.5475459620945367	112.03702979148375
mp-2605	2.124727318398033	27.838895744560798
mp-23295	3.8117263680119056	50.09801360474622
mp-23193	3.493405184774618	46.11171224707886
mp-22925	0.46235156571152836	3080.436409461995
mp-22914	0.46609050506898203	1433.900701788833
mp-13031	0.5574347337035647	767.5364513304135
mp-10695	0.3819140760432478	1249.2068451270845
mp-30847	0.18433208101059176	1057.0014343362534
mp-30460	0.09509926055379103	1495.410570665472
mp-22913	0.17019141918489175	9236.761250326948
mp-22862	2.880096803394513	57.53479412028409
mp-1519	0.9025966931674977	326.4587765697674
mp-12558	0.45427906128691653	604.2068295896253
mp-11520	0.16617026034799923	794.2999850958649
mp-1011695	2.1157098276474464	228.9056225838634
mp-961687	0.1374569689339066	1590.7566784401226
mp-7173	0.1666086083573215	651.0927392240116
mp-570213	0.030412029226598993	120059.04075857953
mp-569779	0.17957980982826163	677.4508784097385
mp-31451	0.4339648998097375	122.32988703513868
mp-1008680	0.16332838597280436	1160.190259463548
mp-961693	0.057226235614958	7898.5530913852535
mp-961685	0.534777242303198	1228.078718143316
mp-924129	0.1450648289898995	1196.3677392800914
mp-37906	0.8199226497981229	126.15829224304089
mp-36111	0.5122920013013397	404.6322390693193
mp-28797	0.23615956926427178	628.0242937661936
mp-961713	0.23788416762146658	680.3432841744882
mp-961706	0.17435438647461363	1021.4614456346532
mp-961684	0.806820269357468	191.62317373321932
mp-961682	0.16137535269795794	779.9300832289783
mp-961673	0.2968997300449011	388.3554721975937
mp-924130	0.17090430947934748	673.4480488216392
mp-31454	0.2148919064381965	1466.8392713045525
mp-999549	0.00196475007379058	39547.25925078177
mp-9124	0.06872722497768663	28830.800243834226
mp-567636	0.18610804147942908	809.0700987677096
mp-2697	3.1033714935892798	20.74902167490889
mp-1153	1.1534047192577381	110.00771869309955
mp-11327	2.0805235237811135	225.2901547088048
mp-10182	0.3146758190629086	704.6489415043618
mp-8041	1.9818398295194584	148.0033029959517
mp-441	2.0174264185587245	307.5242394947066
mp-2784	1.0941095793538205	576.5114797508885
mp-2741	3.498218915513091	16.04616850681759
mp-23209	2.730356831920101	73.5160455539745
mp-1960	1.849172002203758	29.86929513072101
mp-971	2.2308115274728437	63.67266425325419
mp-8426	1.957596459616632	195.9205061061079
mp-34932	1.177801956969514	113.63805349856048
mp-2352	1.5797418565245973	100.89166347408798
mp-2286	1.0301490297016036	161.35050732440834
mp-1747	1.8033857239573203	282.8979744542295
mp-1266	1.221337632650316	394.121482620974
mp-1022	1.9933677695185856	121.59612833273538
mp-7188	0.3820524479262984	304.0966726821331
mp-648	1.4002102155193155	200.19739485241686
mp-5967	0.47487473608777825	79.54223423925004
mp-3432	0.20532928408112205	522.1483465679496
mp-2530	0.8392588181843119	249.0602016991304
mp-11869	0.15853502326312766	1548.765316822894
mp-10616	0.5228781202179688	1552.7994060484243
mp-981	3.64621260573084	19.638234737745098
mp-9437	0.17796075128776875	1428.135741592211
mp-7575	0.23537608403922614	2062.2778480249663
mp-568662	4.306978537950778	15.478032960375387
mp-1569	0.4450177346295499	202.93933298898696
mp-1105	2.8919474943413523	27.77761987372917
mp-7896	2.7328834020272934	43.05667044120329
mp-753287	0.8306047382426507	360.8896761597638
mp-675902	0.5992630400197567	289.9616470774989
mp-505297	0.17819581623496675	1899.6591847482755
