#PHONON MODE          	 EPSM1                	 OMEGAM05 [meV]       	 ALPHA                	 ZPR [meV]            \AREA/4pi            
0                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.241094            
1                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.241094            
2                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.241094            
3                    	 0.000000             	 0.016989             	 0.000000             	 -0.000001            	 1.241094            
4                    	 0.000000             	 0.016989             	 0.000004             	 -0.000050            	 1.241094            
5                    	 0.000000             	 0.014389             	 0.000000             	 -0.000000            	 1.241094            
6                    	 0.000882             	 0.014116             	 0.016394             	 -0.323310            	 1.241094            
7                    	 0.004921             	 0.013950             	 0.076630             	 -1.581250            	 1.241094            
8                    	 0.012000             	 0.012962             	 0.212262             	 -5.278597            	 1.241094            
9                    	 0.000000             	 0.011431             	 0.000004             	 -0.000116            	 1.241094            
10                   	 0.000000             	 0.011107             	 0.000000             	 -0.000000            	 1.241094            
11                   	 0.000698             	 0.010859             	 0.011440             	 -0.379389            	 1.241094            
12                   	 0.000000             	 0.010720             	 0.000002             	 -0.000057            	 1.241094            
13                   	 0.000001             	 0.010720             	 0.000007             	 -0.000256            	 1.241094            
14                   	 0.036721             	 0.010326             	 0.472305             	 -17.498739           	 1.241094            
