#PHONON MODE          	 EPSM1                	 OMEGAM05 [meV]       	 ALPHA                	 ZPR [meV]            \AREA/4pi            
0                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.238097            
1                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.238097            
2                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.238097            
3                    	 0.000000             	 0.018116             	 0.000002             	 -0.000024            	 1.238097            
4                    	 0.000000             	 0.018116             	 0.000016             	 -0.000190            	 1.238097            
5                    	 0.000004             	 0.015939             	 0.000128             	 -0.001977            	 1.238097            
6                    	 0.026529             	 0.014988             	 0.765049             	 -14.629595           	 1.238097            
7                    	 0.000002             	 0.012996             	 0.000046             	 -0.001065            	 1.238097            
8                    	 0.000003             	 0.012947             	 0.000089             	 -0.002081            	 1.238097            
9                    	 0.043970             	 0.012476             	 1.096491             	 -27.622582           	 1.238097            
10                   	 0.000001             	 0.012349             	 0.000024             	 -0.000611            	 1.238097            
11                   	 0.000009             	 0.012349             	 0.000217             	 -0.005599            	 1.238097            
12                   	 0.001525             	 0.011540             	 0.034875             	 -1.030196            	 1.238097            
13                   	 0.004877             	 0.011396             	 0.109549             	 -3.343116            	 1.238097            
14                   	 0.018080             	 0.011114             	 0.400638             	 -12.908011           	 1.238097            
15                   	 0.000000             	 0.010895             	 0.000003             	 -0.000107            	 1.238097            
16                   	 0.003775             	 0.010893             	 0.082791             	 -2.763536            	 1.238097            
17                   	 0.000000             	 0.010142             	 0.000005             	 -0.000191            	 1.238097            
18                   	 0.003384             	 0.009661             	 0.064779             	 -2.730510            	 1.238097            
19                   	 0.006787             	 0.009286             	 0.127244             	 -5.721465            	 1.238097            
20                   	 0.154783             	 0.008541             	 2.631446             	 -141.915343          	 1.238097            
21                   	 0.000000             	 0.006789             	 0.000000             	 -0.000001            	 1.238097            
22                   	 0.000000             	 0.006789             	 0.000000             	 -0.000002            	 1.238097            
23                   	 0.000020             	 0.006773             	 0.000270             	 -0.023136            	 1.238097            
24                   	 0.000582             	 0.006772             	 0.007812             	 -0.670274            	 1.238097            
25                   	 0.007732             	 0.006149             	 0.095348             	 -9.988835            	 1.238097            
26                   	 0.000000             	 0.006075             	 0.000000             	 -0.000011            	 1.238097            
27                   	 0.000151             	 0.005394             	 0.001644             	 -0.222309            	 1.238097            
28                   	 0.000000             	 0.005390             	 0.000000             	 -0.000003            	 1.238097            
29                   	 0.000000             	 0.004762             	 0.000000             	 -0.000013            	 1.238097            
30                   	 0.000000             	 0.004762             	 0.000000             	 -0.000081            	 1.238097            
31                   	 0.000109             	 0.004711             	 0.001019             	 -0.180657            	 1.238097            
32                   	 0.057401             	 0.004569             	 0.517390             	 -98.470583           	 1.238097            
