#PHONON MODE          	 EPSM1                	 OMEGAM05 [meV]       	 ALPHA                	 ZPR [meV]            \AREA/4pi            
0                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.221740            
1                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.221740            
2                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.221740            
3                    	 0.000002             	 0.021408             	 0.000056             	 -0.000467            	 1.221740            
4                    	 0.000198             	 0.019429             	 0.004502             	 -0.045693            	 1.221740            
5                    	 0.000220             	 0.016930             	 0.004377             	 -0.058514            	 1.221740            
6                    	 0.000000             	 0.016495             	 0.000002             	 -0.000023            	 1.221740            
7                    	 0.000897             	 0.015112             	 0.015787             	 -0.268801            	 1.221740            
8                    	 0.000032             	 0.014551             	 0.000553             	 -0.010004            	 1.221740            
9                    	 0.015551             	 0.012174             	 0.224150             	 -5.691147            	 1.221740            
10                   	 0.037307             	 0.011256             	 0.493538             	 -14.772363           	 1.221740            
11                   	 0.249242             	 0.010714             	 3.133483             	 -104.491420          	 1.221740            
12                   	 0.004587             	 0.006190             	 0.033251             	 -3.339263            	 1.221740            
13                   	 0.000000             	 0.005873             	 0.000000             	 -0.000001            	 1.221740            
14                   	 0.005978             	 0.005695             	 0.039952             	 -4.738881            	 1.221740            
15                   	 0.000990             	 0.005280             	 0.006106             	 -0.839775            	 1.221740            
16                   	 0.002173             	 0.003098             	 0.007895             	 -3.160352            	 1.221740            
17                   	 0.002797             	 0.003058             	 0.009987             	 -4.097912            	 1.221740            
