#PHONON MODE          	 EPSM1                	 OMEGAM05 [meV]       	 ALPHA                	 ZPR [meV]            \AREA/4pi            
0                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.239039            
1                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.239039            
2                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.239039            
3                    	 0.000000             	 0.022400             	 0.000001             	 -0.000005            	 1.239039            
4                    	 0.000017             	 0.022399             	 0.000292             	 -0.002292            	 1.239039            
5                    	 0.000002             	 0.022218             	 0.000030             	 -0.000238            	 1.239039            
6                    	 0.000006             	 0.022218             	 0.000107             	 -0.000854            	 1.239039            
7                    	 0.000002             	 0.013656             	 0.000020             	 -0.000427            	 1.239039            
8                    	 0.000002             	 0.013605             	 0.000024             	 -0.000519            	 1.239039            
9                    	 0.000023             	 0.010673             	 0.000190             	 -0.006579            	 1.239039            
10                   	 0.000000             	 0.010640             	 0.000000             	 -0.000000            	 1.239039            
11                   	 0.000000             	 0.010567             	 0.000003             	 -0.000093            	 1.239039            
12                   	 0.000000             	 0.010567             	 0.000000             	 -0.000001            	 1.239039            
13                   	 0.000006             	 0.010488             	 0.000048             	 -0.001736            	 1.239039            
14                   	 0.000000             	 0.010488             	 0.000000             	 -0.000000            	 1.239039            
15                   	 0.000485             	 0.009729             	 0.003634             	 -0.151282            	 1.239039            
16                   	 0.000649             	 0.009717             	 0.004852             	 -0.202464            	 1.239039            
17                   	 0.061847             	 0.009685             	 0.460052             	 -19.325648           	 1.239039            
