Name	Alpha	Mobility	mass	eps_ionic	eps_static	volume
mp-10918	1.8666591013987006	147.74998069200612	0.6923	4.926881266676835	9.76708823945853	129.099796664
mp-10919	1.329981516661207	265.68027003161274	0.6016	6.2177606067546325	10.753725682283642	128.429239237
mp-10955	0.009802205101042828	1.4866860384806595e6	0.1278	283.89054539367794	322.24505461990947	193.624329327
mp-10969	1.3858940397636825	26.59116973672691	0.84	4.359089983643431	11.262749004910193	52.1101174031
mp-11019	0.6455806780326901	144.2644706294095	0.6907	6.0433408987474095	10.39729620395738	87.0746770614
mp-11020	0.5673993342117888	248.43989354362773	0.5825	6.312640069432834	11.304756314767836	95.2236134717
mp-11022	0.9776372148166883	62.293012821702014	0.8314	6.073483165087526	12.927393892875124	108.056760342
mp-1105	2.8919474943413523	27.77761987372917	0.7711	3.648301520502134	15.487444348315156	48.6286838602
mp-1106	0.2935746880786942	2240.7756519339864	0.4421	15.388730544552894	27.89538791698132	383.752492037
mp-11123	0.9541927542404642	641.4040863577413	0.4659	6.469372283715401	14.191664397187706	364.807102127
mp-11175	1.3318802833619432	31.306788731667318	1.1641	5.071496008100161	7.803934752128857	145.572097033
mp-11265	0.30892358240511486	3155.195756836435	0.4701	18.209592672615347	30.667271943806533	440.258752224
mp-11327	2.0805235237811135	225.2901547088048	0.5542	3.407947500751454	6.171960341356528	125.604095796
mp-1138	4.603922838581601	4.377277805278292	0.9442	2.082878952990456	9.31066561370822	16.0176368647
mp-1143	1.4648028378483153	45.76182487169896	0.621	3.236264812160211	9.917381292968232	85.3116164402
mp-11520	0.16617026034799923	794.2999850958649	1.012	18.68680743447852	21.563089802094904	61.6995897151
mp-1153	1.1534047192577381	110.00771869309955	0.633	3.9667437972486277	7.454393044083202	45.2113331767
mp-11583	0.51931276699501	190.4977373395576	0.6635	9.710138195057585	22.29511794057881	142.333934102
mp-11659	3.977294769049844	1.2158636270231158	1.8117	4.098935238497612	17.87964156952945	119.121413021
mp-11674	0.412463973343691	1036.9717154212062	0.4326	6.325904886583746	9.66582243201796	245.45971081
mp-11695	1.8010095030084354	91.06915899444718	0.9896	6.474903273381294	10.552900321893373	217.707609559
mp-11703	1.0359632533719787	146.10543970708784	0.7206	5.689565093183572	11.612535199692237	229.178930056
mp-11713	0.2675402662178999	299.08514074692187	0.6063	7.7645526478728675	11.355712678357133	103.425305597
mp-11714	0.2813736928609814	290.9961928665169	0.5942	7.232370716655267	10.622574192116545	82.7228745206
mp-11715	1.7270710382642585	20.10649563096721	0.8506	3.428956128612204	8.651371076428996	96.3496943077
mp-11718	4.492992547288679	21.1690176056986	0.6821	2.1421740992413083	7.0054437639514475	44.0846465159
mp-11719	1.0879045696427578	369.1722633823048	0.5214	4.693151242678681	8.337025463106398	232.532052161
mp-11739	1.5191595446545962	143.03802458750522	0.7788	6.401083700258007	12.559141634602502	150.439609401
mp-11824	1.1378641958147064	108.4605022501575	0.7053	8.47457495851412	43.79229672033174	101.255623375
mp-11869	0.15853502326312766	1548.765316822894	0.7546	19.285824189134	23.328758994891277	62.2119002583
mp-1190	0.21739386928238688	5713.747461775592	0.3023	7.902823903808483	10.80267320506392	44.6674800856
mp-11917	1.5482641655696647	14.213048752172254	1.0652	4.688992433395964	11.912870957701891	37.9521785134
mp-11918	1.0705922060626771	56.847881802756504	0.7331	5.308231671801926	14.890816811663347	103.099781215
mp-11919	0.9375646731322858	83.94467632625168	0.6635	5.1688291614610975	12.720377285891349	116.439267069
mp-12016	3.0979353312094946	17.146118871385305	1.0247	3.5174510881006533	7.632791917829542	350.243427068
mp-12317	1.7681042079899487	26.285724491613628	0.7651	3.1530024245787787	7.680204076480528	67.4251158478
mp-12418	0.39067135821738097	1730.5381127340427	0.4958	15.031564983148701	27.499791273736406	355.415721442
mp-12427	4.401144272828113	1.3631754511729355	1.795	4.548560881534602	28.052867954454985	121.229121145
mp-1243	0.9725544553611518	170.45449989258583	0.477	4.473238691318289	14.995719526582523	96.9437089164
mp-12444	1.1698788082360008	207.4522426084359	0.5642	5.4289606814480775	12.838669020430777	129.739502463
mp-1249	3.080079760877173	16.963196872935413	0.7258	2.036596129325905	5.429680418170794	65.7855121131
mp-12509	0.7999358471490055	96.84583504356966	0.871	9.317607956681792	19.67275361097666	127.994490554
mp-1253	1.781063690651512	161.83560471074054	0.6512	5.545276120320345	13.669749831328735	70.6353511957
mp-12532	0.5864209948088063	676.9331596942517	0.4769	6.328449587462689	10.488472846842019	175.186817165
mp-12535	2.2760353879005435	51.238148443384546	1.0007	5.0091819874073895	8.896466435218215	346.198304843
mp-12558	0.45427906128691653	604.2068295896253	0.5538	8.185733983935142	12.80227446474276	58.2010548336
mp-12622	4.491898625946883	3.6824039635219386	1.3613	2.8319058657988614	6.324070208811379	178.838683731
mp-12623	4.718211082588262	3.9558661201861045	1.3094	2.8049934998332082	6.565368401575113	204.694018021
mp-1265	1.5731297232806802	57.3284557249285	0.5865	3.2333463183961486	10.423903937532337	18.7045854411
mp-1266	1.221337632650316	394.121482620974	0.474	3.991338231596864	7.29768715403096	77.6923918448
mp-12779	0.17119323669590786	17314.0152714762	0.241	8.677158607388424	11.367312125297607	136.955879387
mp-12814	0.6736250610945658	437.44756625702246	0.5707	11.782742838365605	37.8217340638359	320.530543989
mp-1287	2.6531584951260623	49.67124964696443	0.8118	3.213108459933364	5.794110981370745	353.931284188
mp-12885	2.799021979095999	8.897810905164139	1.1284	3.5099485267952693	9.00288827842481	205.760748701
mp-12894	1.4118726043642609	47.13773143294753	0.8108	5.215759230990461	13.653963590532056	80.028719325
mp-12903	0.4273920917083107	1099.8937973250552	0.5659	12.048169874062301	18.98740813824376	225.688263646
mp-12908	0.4569492236415616	537.547596461745	0.6669	14.44548973104765	27.70139605548905	83.0664378442
mp-12927	0.8996201069141831	96.52160507831441	0.6639	5.690188562913947	14.462349556595717	132.328072002
mp-12954	0.11239450558151903	883.8528266706627	0.6828	8.715891641531389	9.760942127553161	110.019782161
mp-13031	0.5574347337035647	767.5364513304135	0.4283	4.773944547829019	7.258907764143209	52.3401163538
mp-13032	0.7364091904824904	326.81643608279603	0.499	4.157364551190687	6.711748702856993	45.1550784515
mp-13033	0.4141153902655918	1400.6756530367225	0.4041	5.623934801436312	7.952595751492455	66.7617516527
mp-13056	2.3549624718105884	17.53905210354888	0.8907	4.704615828782752	45.0081837146556	158.62293362
mp-13097	0.21898169237262496	11957.72798164498	0.2256	10.116006758945556	17.72520239946985	119.668999785
mp-13099	0.5106732454268775	271.21490118443745	0.5639	6.694891773577759	12.129865240796917	35.6915035983
mp-13109	2.1168067595216686	23.669772592804584	0.7966	4.389569279357023	34.2356045333991	134.192309073
mp-13133	3.9562040504995335	3.235840410310914	1.358	3.316111915105252	13.094842793803284	186.984359824
mp-1315	1.106009100226018	154.55442801381636	0.5896	5.562950623890684	14.938912161793393	34.815291185
mp-13275	0.6522647719636606	775.9210406336265	0.4469	7.901059192030097	17.754708542142453	222.314273878
mp-13276	1.0314743108387086	147.92164008863162	0.7357	8.187458925326238	21.353752418466446	129.014004418
mp-13277	0.9796942742917998	209.7594066067813	0.6738	9.182214139952068	27.932099851869843	148.88577137
mp-1330	0.97809914925555	70.78137406948915	0.6311	5.102944130335218	17.427021180559105	16.534210544
mp-13356	2.0055055642783572	42.786364617250406	0.6917	3.993741877229081	17.303334520030383	157.800426444
mp-1340	0.27407290860183486	3435.537497180539	0.3546	8.475830531214479	12.196595804960824	243.570403322
mp-1342	2.610013159261952	33.42193655350735	0.7123	4.325229893661405	83.37586410157637	41.7859991799
mp-13445	1.0105705516641073	466.50744219493674	0.6801	8.081578080352756	12.728009700734539	298.0995275
mp-1345	0.5904583065861067	296.3922136798015	0.7012	8.20531094281365	12.625970984947367	279.263144576
mp-13548	3.138668628350669	95.533697721639	0.8534	7.4738690740327245	25.76920093498869	210.179788922
mp-13610	2.778012372008278	24.63327055849578	0.8053	3.0068928654987173	7.700906028012705	113.89385181
mp-13660	0.6304869288463001	689.0938227316299	0.4855	10.193559033807928	28.217659936566303	173.378022115
mp-1367	0.16394572571535565	1982.9755827103613	0.5049	17.3968240663001	25.355438409387922	63.2813539123
mp-13676	1.244377956692518	93.85962597521096	0.5581	4.064894775501476	17.647996593864594	157.970933442
mp-13800	4.668481131272814	11.753328852789167	0.8416	2.5033432707436547	8.859028560436139	181.407101027
mp-13868	0.4362951680398889	45.180013385061635	1.5336	5.175603859534496	5.804858967686721	127.205911128
mp-13898	3.9830305448216423	18.851991331287724	0.7409	2.3938116829727245	7.716694104247922	174.653966451
mp-13900	0.8053764627353153	309.33528334194074	0.5333	6.356531933282457	14.479877538042793	142.725045967
mp-13903	2.997065532676903	22.41264929357737	0.7374	2.411694080088894	6.35110295880446	109.257482857
mp-13907	3.061630139287378	23.600060409413892	0.7291	2.3331750928010377	5.839292755835758	124.940186908
mp-13925	3.9296619142891185	22.642634292909385	0.6705	2.3423472713060227	9.408584590825987	182.13343933
mp-1394	2.042450673826468	96.46102559013717	0.5815	3.570133525147807	10.159869171281583	74.8538106878
mp-13948	4.1518948557615944	17.517051885973746	0.7231	2.334922896293469	8.828979372565298	172.897209121
mp-13949	0.14834400002505743	9113.121179957698	0.3324	10.883431532503241	13.624239801049374	220.092983143
mp-13983	4.267119628691447	0.9393171694007787	2.6067	3.9648197212124603	6.799678177665526	97.5663822705
mp-13984	4.531594712324578	1.181104405587704	2.2662	3.449885398273344	6.053650627039379	109.240063452
mp-13992	2.5253260548156784	36.46093338458749	1.2813	6.15867396188581	9.798694938755991	237.328696633
mp-14017	0.6082898185385541	3568.8194651402905	0.3334	7.402444581043671	12.809622099656803	334.446001375
mp-14037	4.59285499953471	10.404564613717568	0.9324	3.3125582519101635	18.499846523455282	151.801292856
mp-14038	6.364219275176701	2.483444485759345	1.3702	2.431159083269053	6.523822150049453	151.886678654
mp-14088	8.29938118527565	0.4540447404655431	1.5825	2.3213784117483955	5.8527736395181655	156.867489586
mp-14091	0.18725686189253127	3923.8775443502577	0.3444	7.540559883409654	9.688030376640564	192.370606793
mp-14092	0.10431268131612245	9608.397000570867	0.3173	9.312596576114291	11.021174333320674	239.472773504
mp-14116	0.0991476652227454	496.6738152825481	0.9508	12.118941399495192	13.442860507626852	46.0527347287
mp-1413	0.29706241333799444	315.93477841760637	0.8639	19.210978700611975	31.411522040352637	85.7531459905
mp-1415	1.1612528058296254	184.81363701218683	0.6457	5.844476776797903	11.981422299650438	50.4754810006
mp-14175	6.799745709103812	2.147027111596695	1.5051	2.811161189192242	13.53773293000527	178.949667996
mp-14205	0.7796052245692814	565.8301023218867	0.6268	8.427989712049639	13.175132056030126	189.322092618
mp-14206	0.7180855721089117	865.5502203472416	0.5499	8.857808148603155	14.444243669231852	214.243284381
mp-14285	0.25796183382152676	156.6481859247356	1.2475	23.171723898310518	33.31590990218828	151.612978327
mp-14333	2.5594672654142956	5.291681662427664	1.2857	3.860843507750562	11.15915748908897	140.616434872
mp-14398	1.94398780494716	18.1250924004948	0.8565	3.343788935006657	9.166008956472451	110.010262813
mp-14437	2.3135964065968717	26.39148166760575	0.7818	3.75105937085879	15.065776778380112	66.7845256748
mp-14588	1.3674129242108133	115.8231471007201	0.9003	7.299144424705483	12.720712501229537	222.958242857
mp-1479	0.009523042243405512	10682.252473397637	0.5897	9.443706593449138	9.569636681486267	23.1005035053
mp-1500	1.830337264925997	99.6550685209603	0.6714	5.038900877725683	14.540452637169862	63.8887471381
mp-15157	4.028840012129079	22.725349804493455	0.6727	2.3720019731390836	9.924074546699208	146.399801456
mp-1519	0.9025966931674977	326.4587765697674	0.617	6.875033030958107	12.467773635777137	62.2527481284
mp-1522	0.3791013339712317	37.10304643015439	2.0451	20.59980532868699	27.482585514905207	77.8248388663
mp-15349	1.6122769593240618	36.62330577010672	0.7221	3.0633255462176	6.762876072297226	127.090632661
mp-1541	0.2849445732638649	463.8714077641669	0.6024	6.116549742459668	7.733805401325031	33.7600743808
mp-1550	0.21035426718214556	805.8143410344343	0.5798	8.422233583253828	10.580301109945136	40.894762125
mp-15556	1.3683720287160634	237.03203241989738	0.7894	5.9467036387078185	8.87226500451065	345.135629582
mp-1565	2.0984391317334694	11.798165380742187	1.0956	5.81379424064347	40.91884584360535	32.4275254203
mp-15668	0.5516468156761871	1233.050592797509	0.4672	6.85365835458435	10.184287018588066	198.100544128
mp-15684	1.1088120039450877	326.080003844112	0.6533	6.71094626465123	11.509679168043162	215.948062252
mp-15685	0.5089090488549438	868.439341397093	0.5619	9.87427199103521	15.515432162298927	163.824512933
mp-1569	0.4450177346295499	202.93933298898696	0.5611	7.040042384196263	14.568041553311842	20.1061196788
mp-15703	0.4164671917428584	141.35839194402033	0.6245	4.773919347605144	7.113953477848387	48.7468588468
mp-15704	0.6287031723126039	111.62384254343223	0.6005	4.57877142599894	8.517429572993297	66.5843433756
mp-15724	0.39732235042798764	6091.244377930649	0.2869	9.88874512379863	19.01335697298074	113.528458865
mp-15776	0.24346755088089908	3607.407670572615	0.3564	8.203037593528183	11.184702963571777	164.71118139
mp-15777	0.2172844851048276	1943.5129391386617	0.5715	11.41358482328314	14.020811774031097	207.438158454
mp-15781	2.051969946434648	45.86352425738055	0.8506	4.821523419140292	12.131059825441321	112.568162106
mp-15788	1.2830118003804825	102.21144157134337	0.6972	6.214629650589695	17.792513903718735	78.454895309
mp-15794	1.1330730561780096	162.85863329279215	0.6753	7.244366727342518	18.55493565249254	88.9294919678
mp-15896	0.040805202258911336	37460.875069976326	0.2404	12.944955103498392	14.726997247261089	242.897509091
mp-1591	0.4590380247526257	215.21247363427642	0.6092	8.44033715977647	17.47561453184543	80.4235150375
mp-15951	2.3220020937558234	13.31249840403038	0.8122	1.8291782520177642	3.486540920945188	101.746143933
mp-1598	0.2961621648310386	5316.299100225005	0.2762	8.882094278343164	15.660435616926351	184.373478873
mp-15988	0.17116763413420547	1230.2287844760947	0.7107	23.12625417427318	31.808034290564578	60.8996484721
mp-15999	0.719023822411274	236.91289681080815	0.6095	5.759314139571001	9.761979300804134	199.307568956
mp-160	0.016264532986474848	1642.817300654252	1.1506	9.45736302886363	9.574135030416626	86.0559729854
mp-16236	0.7118146209729815	2100.471268446593	0.3364	6.575071792436535	13.531834625475815	150.433459234
mp-16264	0.6616826585351409	313.57532468555655	0.7547	10.605611097814776	18.09292116328442	284.988797463
mp-16337	0.11408649510775225	17939.041086261986	0.2852	13.415002227480192	16.993513451021325	219.553551946
mp-1634	0.026009682752374457	5744.12536937247	0.7343	12.665083502844958	13.024270319647657	121.432922143
mp-1639	0.4249132060474806	121.72141305069556	0.6363	4.5718060727053755	6.822288808032001	11.739795488
mp-16577	21.094921517693262	0.0009696901951671983	4.7185	2.3310185731988087	8.20687565149758	135.281679048
mp-1672	1.2577537476075948	119.2584076854712	0.6656	5.21866194247133	11.664577716043006	44.6426110858
mp-16742	0.949748860363107	467.3619103477559	0.499	6.374359584357601	13.655303152951502	192.019633274
mp-16763	1.1869746938432177	188.03682074779033	0.7421	6.967878340696104	13.097434791921485	137.077911548
mp-16764	1.2481407670359737	190.7722654658838	0.7384	6.738999118200037	12.548117715954444	287.325674633
mp-1700	0.6602072140957344	118.61989561244073	0.6089	4.613090418923567	8.373570635344459	20.9624651095
mp-1747	1.8033857239573203	282.8979744542295	0.5404	3.5364697883134384	6.074098894987726	132.404807763
mp-1778	1.2371309128173045	35.765133069333494	0.6935	3.1261919808058187	7.0048411902016285	13.6790109319
mp-1784	4.291864918047057	30.453128356391552	0.6329	2.424521945188612	10.020078812766378	52.6457653526
mp-1794	1.9633464478824838	21.110535036940803	0.6965	3.6903873826642473	312.06444501600066	11.8199719467
mp-181	0.044350676067540014	19112.25064850996	0.5223	46.24776538574183	53.03470651624258	283.639570835
mp-1873	2.698102732145635	33.62823307430714	0.6565	2.5995294547115027	8.024630988507454	69.2694966826
mp-1922	0.13070741141659709	2549.9546600808126	0.5307	19.195430764717635	25.50986431426096	207.215576638
mp-1958	1.1783371731409467	323.08485080505477	0.6125	6.2098332900542434	11.492779286962095	72.0753239616
mp-1960	1.849172002203758	29.86929513072101	0.721	2.9309275092511418	7.409773394954446	23.9686339826
mp-1968	2.855922150456673	8.546598054674064	1.1556	4.866584247515704	26.58566084796298	79.5779998899
mp-19717	0.31995277160554964	5927.297342919344	0.3584	29.344529514088272	178.48350018259865	66.9134999398
mp-19734	3.4933511246692763	11.397291701229955	0.9002	2.4355134181590374	6.1429349205845245	114.270135572
mp-19765	0.08444429843731485	42524.19153012558	0.2345	16.014019870909316	20.089558549526846	241.214655444
mp-19795	0.4452650301872714	855.9913698412693	0.5083	10.472911064301854	18.894416298137887	184.710867915
mp-19833	0.050485457740278385	36768.6032824111	0.2403	18.19273416430376	21.861133959587406	191.118320158
mp-19851	0.5361609144441241	1173.8055065225203	0.5074	8.128931681815695	12.077422712087333	266.205507136
mp-1986	0.3332242203656683	1276.000557553354	0.3542	6.81214947010009	12.106293503476309	23.447440732
mp-20015	1.3531757935580353	84.96679680365395	0.5938	4.542490476248727	17.569078367531265	114.501910966
mp-20027	0.31782299173672596	147.1933368101851	1.1303	22.281867832375635	37.029940439544	73.665921757
mp-20072	1.7300540267089115	34.41489666565431	0.9094	4.97704549208982	12.340902759623182	70.5681813291
mp-2008	0.3168747629307114	162.80003227452042	1.2606	28.942186165130376	47.068901107795234	87.9537047025
mp-20098	1.6516713135172034	72.57864044925132	0.6511	5.177195132759846	31.276143254544696	123.375715994
mp-20187	0.4756419620628083	1007.1348868503532	0.4509	6.104400096973401	9.006657478858958	206.6840765
mp-20256	0.6116881792125053	1167.5114041984841	0.3969	6.730304125985786	13.426463110145905	370.345523053
mp-20282	5.33189887453882	4.96694849665339	1.0891	3.0146478521891664	15.563997581779773	218.446987121
mp-20289	1.1752460843262202	158.77739496081128	0.6466	6.113872219887045	14.603776459291435	83.0495626789
mp-2030	0.11957722198386542	1709.0282843738323	0.5791	16.555561495165207	20.94974066342641	173.902142558
mp-20329	0.5154916583941623	333.0686520689094	0.5476	5.725243366672901	9.096829225114508	117.33412039
mp-20351	0.035590677395067154	57114.40498220188	0.2094	16.733806187554674	19.782793984764954	50.865381793
mp-20459	1.8416381408154012	14.034367185515993	1.1348	7.100573942281999	63.739500853585035	62.835551486
mp-2064	4.4190121450827995	24.46137597543602	0.6477	2.387780969998948	11.778168403133911	37.8509522377
mp-2068	0.7033819270257351	3.140005718531196	4.4513	8.438169643519863	9.345483143624513	93.4992792609
mp-2072	0.8903062125661232	715.4809314401647	0.5595	5.655188716396704	8.078248970623845	319.826620067
mp-20731	0.15183969710775813	15589.32109631411	0.2594	12.278623604056296	17.10662418124512	197.439627579
mp-2074	0.6343094471230827	408.59529947385437	0.6174	10.506524704457906	22.175283636171137	68.3137867649
mp-20782	0.34421388386738566	1876.0385248209284	0.4361	7.408131663781202	10.06171180707283	259.499068331
mp-2079	1.6496961917513606	135.5004974223005	0.7808	4.831722839677379	7.831000447178913	310.100142874
mp-20790	0.650609109304036	347.68950918374145	0.5858	6.008837577682439	9.551229374208706	143.303051798
mp-20832	0.13200960060776956	14683.801882594473	0.2918	11.533407816045253	14.510457370144422	229.525269208
mp-21166	0.2627174986653489	5093.828824748398	0.4193	17.580900868609287	27.399023418522983	415.92523733
mp-21228	0.944999116830815	393.8035824751775	0.4944	5.8972032056638986	12.845475220036707	140.287337803
mp-21276	0.3867892667143411	2850.7380781631405	0.3374	17.201487131447095	134.57389557297785	51.4442386465
mp-2133	0.500341229868761	695.5645539379993	0.3766	5.288987841644012	10.350906754051776	46.9493559206
mp-21374	0.14138771449987936	14880.458148439333	0.2883	11.316799702059924	14.360560175968804	241.79902517
mp-21510	0.42059758973125627	3426.1012519601854	0.326	8.124608877292655	14.031965756750909	345.791931427
mp-21511	0.5716883250838207	1164.1116092544817	0.3969	6.799174124228399	12.883990605779346	322.189088134
mp-2172	0.16639544468125836	1307.5359104004197	0.5766	9.810302491987372	11.796354176826581	45.6764927096
mp-2175	2.3468770062324897	120.31700206250393	0.5417	4.729543049754448	59.49101241749528	42.1468546205
mp-2176	0.13966340016454734	12039.08775297356	0.2867	9.642290870591426	12.089372376149768	55.8632626624
mp-21855	0.1607339612047295	572.5763987163633	1.2313	8.938126193033455	9.408025014375104	166.896501804
mp-22003	3.8944115804324606	3.597421508209771	1.2349	2.2700336095301408	4.793313072597769	58.4550027265
mp-2201	0.3369990674069357	6146.676726507634	0.3072	21.718442960798114	142.42993011980678	56.8129548363
mp-22255	0.5759285647687026	1049.5101711883074	0.5267	7.467511301480667	10.772229541745027	282.525704422
mp-2229	0.9315000204467846	268.97188022424837	0.4343	5.435627815750301	27.129819834360507	19.320086296
mp-223	1.2491305606736451	65.1350482255	0.6373	3.2093476464691175	6.423681144395991	122.445559789
mp-22304	0.2383651553399098	5919.73181879025	0.3128	8.661626520087363	12.060712309497594	197.425806023
mp-22313	1.680632207359883	28.07754707465154	0.9808	4.422850196974396	8.703500962574916	67.7095209272
mp-22323	0.6448494612113947	494.9783227405143	0.3869	5.178256271828114	13.138575160220878	127.854715111
mp-22450	1.2502905225853704	108.54481229642867	0.5791	5.569987872540336	30.225174337344374	128.773978704
mp-22473	0.9491756792073139	346.5739409776198	0.5933	7.872811999202351	17.413956975047675	95.2405308271
mp-22483	0.6123566870073068	1388.630545423001	0.4569	10.282620723748305	20.403816661630135	240.891837191
mp-22607	0.22326623990704816	6002.405106634953	0.313	8.802861993474417	12.14787160738522	185.434117648
mp-22660	0.5120502696004274	335.64507631119153	0.5477	5.754082292052159	9.130910693818462	58.6628239701
mp-22851	3.8210894687327484	42.84450825585527	0.5981	2.7965319501303996	15.262547563417348	40.9608093271
mp-2286	1.0301490297016036	161.35050732440834	0.6141	4.418542777015416	7.850833483002932	52.5294263691
mp-22862	2.880096803394513	57.53479412028409	0.623	2.572570789547936	6.029310833024933	43.9893709297
mp-22865	5.114830960325378	16.66162883129868	0.8916	2.9828573198425374	8.425112527672086	67.2101151362
mp-22867	3.5824949229311147	88.44048418546438	0.603	2.5882012719326095	5.319986819604235	80.1575666811
mp-22875	1.7483554033092572	619.0362768309191	0.4203	6.59342650847624	47.54097425477558	59.935874752
mp-22888	3.2744043798985767	24.927449435361098	0.8968	3.3177089689047925	7.487571176931267	191.185381498
mp-22894	0.4635351306759919	3024.9430161322657	0.3929	5.478750203987239	6.987690573504104	134.772483459
mp-22895	0.1968807231220637	6436.3781163647045	0.374	6.982684419710659	8.110940131328599	52.6387024555
mp-22898	2.5034795618026395	165.31596161503427	0.5638	2.9560136244876207	5.473585605407091	85.9894007753
mp-22899	2.319675717040688	49.337844481482556	0.7504	4.349079025250492	13.894419903439	51.4642462836
mp-22901	2.9134742497772397	161.01377521656266	0.5263	3.3967382188967576	9.299883695499478	75.5514770104
mp-22903	3.0194662647183086	162.96600169755897	0.5674	2.870732105964849	5.331777266595464	97.0296318272
mp-22905	2.6869345047138773	34.52978325526071	0.679	3.0734373566748823	11.558745206900896	32.4503531096
mp-22906	3.2281625116977586	147.1049922597247	0.5414	3.1941967281587633	7.997330023394671	76.2219995742
mp-22909	1.9078193470485034	92.69877378953052	0.6682	2.9982361626228347	5.143952000985738	155.316028723
mp-22913	0.17019141918489175	9236.761250326948	0.3318	10.198978320822713	12.762040734741463	43.5310018982
mp-22914	0.46609050506898203	1433.900701788833	0.4468	6.428782310491044	8.998857426624937	36.9837806727
mp-22916	2.4085491045646545	120.50956142164378	0.5537	2.9447480208974235	6.567573972694916	52.0891473129
mp-22919	1.1186321906301904	806.0140962461384	0.5136	8.301917472652953	18.10916742207099	53.7990556537
mp-22922	1.2630381673709088	409.3268304449077	0.5034	5.517742314782854	12.308099345346623	40.4202118667
mp-22925	0.46235156571152836	3080.436409461995	0.3908	5.681014814013004	7.321002443852264	67.3786875326
mp-22934	4.49757263754996	15.380452685962142	1.0193	2.819023718507695	5.427424530373788	199.735477663
mp-22935	5.611725678972649	5.241825713410618	1.1684	2.907880151876553	8.862294326873219	179.050193219
mp-22936	1.607057083277093	46.482909681045115	0.7832	4.742788265414453	13.269711479174502	73.7308349817
mp-22937	1.5772215458074241	190.867468805494	0.5142	3.5659984923213854	7.804198803569571	170.036261937
mp-22951	2.334033278278098	72.3818725094757	0.6918	3.877549833933712	9.63527865354237	167.900043227
mp-22956	4.621452404154293	12.061496169526588	1.0987	2.8094129739349665	5.2454773338690295	199.84562608
mp-22957	3.136037970835317	29.380843225796813	0.7462	2.9917733314942505	8.811087283613878	115.193335124
mp-22984	1.035465371207685	116.08234743537191	0.6372	5.781018867193995	17.135979383798063	121.165345992
mp-22988	3.0945777995228636	19.52069330030041	1.0399	5.134165423470547	18.047527382293314	148.687387133
mp-22990	4.243108635405614	14.303674050047524	1.0365	3.4512621691032965	8.382692309673306	137.47604153
mp-23004	2.9862816038573965	63.602843839894824	0.6001	2.8294759064654116	8.452642532315814	276.424499245
mp-23009	1.4943361408020424	54.66354725363207	0.7809	5.100354647864505	13.572191827137987	79.0971406089
mp-23018	1.7246823667568185	25.532183420640315	0.9343	5.7036225513184	22.344165442008542	157.143434665
mp-23023	1.952962753404002	34.84198998316568	0.8546	4.889031686124569	15.205455849014447	124.124389107
mp-23024	2.7636466288998403	42.75447403450845	0.7216	3.3290669730827913	9.166051365212544	127.058754425
mp-23025	2.1684409219760394	27.876353396496945	0.8595	4.467403580318409	15.313490872065179	113.263544335
mp-23033	1.7420277349258804	53.72386180512538	0.7548	4.811555272118446	14.875497271143514	89.3140337643
mp-23040	1.0588430511437343	164.04760484894362	0.6925	6.305384952817543	12.430397842870232	114.133927873
mp-23054	1.1504310297437315	117.43408382315178	0.5958	4.433402139119647	10.175322020819511	145.823638827
mp-23056	1.6021857126996968	64.66951077863311	0.7477	5.13031938945648	14.729372828023696	94.9583341017
mp-23059	3.5378420756152456	46.48372207807498	0.6898	2.9727891644380424	7.844850607898415	258.037281302
mp-23060	1.2742952272635804	808.5432777008245	0.567	6.001420390631598	9.047766524321643	358.370315995
mp-23070	2.8346374282997115	45.54367465148833	0.7214	3.3543184939181585	8.938271470623025	147.754593528
mp-23091	1.3093115017473278	94.42603482906274	0.6022	5.531225523709819	30.396761233106947	156.445515219
mp-23092	1.658057139656603	41.60416914998077	0.7299	5.62898440705255	78.00220839521684	155.635305302
mp-23116	0.3487409759767087	1756.5178661973462	0.3784	15.021744817027708	58.9464811574727	135.325276768
mp-23127	1.2645437998213518	101.87815723413345	0.5909	5.535456837281319	28.735089201141502	156.411317917
mp-23167	1.8519502829951144	319.6118126921418	0.4629	5.824368673524931	52.91057165767154	53.5090919181
mp-2319	0.34271130650431253	270.82880103531863	0.8795	17.897996927183893	29.993191253713896	87.284571459
mp-23193	3.493405184774618	46.11171224707886	0.6594	2.384915202033934	5.260201428795199	60.8097764158
mp-23197	2.921837983817618	123.79391870564965	0.7292	7.632177731746155	49.861976693231696	70.7833389045
mp-23209	2.730356831920101	73.5160455539745	0.6103	3.017512294520924	7.800905212351606	82.3674821237
mp-23214	3.8161944404079295	13.47299691280666	0.9531	2.8808295077694095	7.083720312885636	163.901518347
mp-23222	0.4184970395353255	769.1297597447534	0.6011	14.830859899620162	28.149250942085875	73.6527386792
mp-23231	0.9941021387747346	1060.4180087667412	0.4257	6.559638709573789	13.621385715799923	45.6781906049
mp-23251	3.090461769835305	86.47234582332378	0.6068	2.6188294662973206	5.322539116632216	70.2124453552
mp-23259	2.108343523094154	80.09081981059039	0.5821	3.5705030133167814	12.61705228726211	39.5829890748
mp-23260	3.0832119668398628	82.54017879986876	0.7449	4.595749736881893	11.668114677367605	487.497616382
mp-23268	1.9306296305475763	234.24051973260217	0.5068	3.4877601518219974	7.359366325761199	65.6674749797
mp-23289	3.6635294518914887	49.22312504271298	0.6209	2.6848300958602014	8.277260942906416	52.1874375948
