Name	Alpha	Mobility	mass	eps_ionic	eps_static	volume	structure	group
mp-1591	0.4590380247526257	215.2124736342764	0.6092	8.44033715977647	17.47561453184543	80.4235150375	Trigonal	Group13
mp-15951	2.322002093755823	13.31249840403038	0.8122	1.829178252017764	3.486540920945188	101.746143933	Trigonal	Group17
mp-1598	0.2961621648310386	5316.299100225005	0.2762	8.882094278343164	15.660435616926351	184.373478873	Hexagonal	Group15
mp-15988	0.1711676341342054	1230.2287844760947	0.7107	23.12625417427318	31.808034290564574	60.8996484721	Cubic	Group15
mp-15999	0.719023822411274	236.91289681080815	0.6095	5.759314139571001	9.761979300804134	199.307568956	Orthorhombic	Group16
mp-160	0.0162645329864748	1642.817300654252	1.1506	9.45736302886363	9.574135030416626	86.0559729854	Trigonal	Group13
mp-16236	0.7118146209729815	2100.471268446593	0.3364	6.575071792436535	13.531834625475817	150.433459234	Tetragonal	Group16
mp-16264	0.6616826585351409	313.57532468555655	0.7547	10.605611097814776	18.09292116328442	284.988797463	Orthorhombic	Group15
mp-16337	0.1140864951077522	17939.041086261986	0.2852	13.415002227480192	16.993513451021325	219.553551946	Tetragonal	Group13
mp-1634	0.0260096827523744	5744.12536937247	0.7343	12.665083502844958	13.024270319647655	121.432922143	Hexagonal	Group16
mp-1639	0.4249132060474806	121.72141305069556	0.6363	4.5718060727053755	6.822288808032001	11.739795488	Cubic	Group13
mp-16577	21.094921517693265	0.0009696901951671	4.7185	2.3310185731988087	8.20687565149758	135.281679048	Tetragonal	Group17
mp-1672	1.2577537476075948	119.2584076854712	0.6656	5.21866194247133	11.664577716043006	44.6426110858	Cubic	Group16
mp-16742	0.949748860363107	467.3619103477559	0.499	6.374359584357601	13.655303152951502	192.019633274	Tetragonal	Group16
mp-16763	1.1869746938432175	188.03682074779033	0.7421	6.967878340696104	13.097434791921485	137.077911548	Trigonal	Group16
mp-16764	1.2481407670359737	190.7722654658838	0.7384	6.738999118200037	12.548117715954444	287.325674633	Hexagonal	Group16
mp-1700	0.6602072140957344	118.61989561244071	0.6089	4.613090418923567	8.373570635344459	20.9624651095	Cubic	Group13
mp-1747	1.8033857239573203	282.8979744542295	0.5404	3.5364697883134384	6.074098894987726	132.404807763	Cubic	Group16
mp-1778	1.2371309128173045	35.765133069333494	0.6935	3.1261919808058187	7.0048411902016285	13.6790109319	Cubic	Group16
mp-1784	4.291864918047057	30.453128356391552	0.6329	2.424521945188612	10.020078812766378	52.6457653526	Cubic	Group17
mp-1794	1.963346447882484	21.110535036940803	0.6965	3.6903873826642473	312.06444501600066	11.8199719467	Cubic	Group16
mp-181	0.04435067606754	19112.25064850996	0.5223	46.24776538574183	53.03470651624258	283.639570835	Tetragonal	Group13
mp-1873	2.698102732145635	33.62823307430714	0.6565	2.5995294547115027	8.024630988507454	69.2694966826	Tetragonal	Group17
mp-1922	0.130707411416597	2549.9546600808126	0.5307	19.195430764717635	25.50986431426096	207.215576638	Cubic	Group16
mp-1958	1.1783371731409469	323.08485080505477	0.6125	6.2098332900542434	11.492779286962095	72.0753239616	Cubic	Group16
mp-1960	1.849172002203758	29.86929513072101	0.721	2.9309275092511418	7.409773394954446	23.9686339826	Cubic	Group16
mp-1968	2.855922150456673	8.546598054674064	1.1556	4.866584247515704	26.58566084796298	79.5779998899	Trigonal	Group16
