#PHONON MODE          	 EPSM1                	 OMEGAM05 [meV]       	 ALPHA                	 ZPR [meV]            \AREA/4pi            
0                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.235200            
1                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.235200            
2                    	 0.000000             	 0.000000             	 0.000000             	 -0.000000            	 1.235200            
3                    	 0.000000             	 0.021531             	 0.000023             	 -0.000195            	 1.235200            
4                    	 0.000000             	 0.019625             	 0.000009             	 -0.000095            	 1.235200            
5                    	 0.005621             	 0.018980             	 0.259432             	 -2.931044            	 1.235200            
6                    	 0.009445             	 0.017047             	 0.390024             	 -5.324655            	 1.235200            
7                    	 0.000000             	 0.015422             	 0.000005             	 -0.000087            	 1.235200            
8                    	 0.001439             	 0.014254             	 0.056941             	 -1.107529            	 1.235200            
9                    	 0.000014             	 0.013866             	 0.000443             	 -0.009048            	 1.235200            
10                   	 0.000000             	 0.013826             	 0.000006             	 -0.000119            	 1.235200            
11                   	 0.000040             	 0.013817             	 0.001461             	 -0.029970            	 1.235200            
12                   	 0.000892             	 0.013358             	 0.030976             	 -0.678116            	 1.235200            
13                   	 0.000366             	 0.013328             	 0.012466             	 -0.274850            	 1.235200            
14                   	 0.000001             	 0.012986             	 0.000033             	 -0.000756            	 1.235200            
15                   	 0.082119             	 0.012453             	 2.652025             	 -67.595093           	 1.235200            
16                   	 0.000000             	 0.008414             	 0.000000             	 -0.000016            	 1.235200            
17                   	 0.000000             	 0.008395             	 0.000001             	 -0.000036            	 1.235200            
